200 100
NETWORK_TREE :
75 8.0 3.0 3.0 4.0 2.0 5.0 2.0 3.0 4.0 1.0 4.0 1.0 3.0 2.0 1.0 4.0 2.0 2.0 2.0 3.0 2.0 2.0 3.0 2.0 2.0 2.0 3.0 3.0 5.0 2.0 5.0 1.0 1.0 3.0 3.0 4.0 5.0 3.0 2.0 1.0 4.0 1.0 2.0 5.0 5.0 3.0 1.0 5.0 5.0 2.0 2.0 3.0 2.0 3.0 4.0 3.0 2.0 1.0 2.0 3.0 4.0 5.0 5.0 2.0 3.0 4.0 4.0 1.0 3.0 1.0 5.0 2.0 2.0 1.0 5.0 2.0 4.0 2.0 1.0 5.0 3.0 1.0 3.0 2.0 1.0 4.0 5.0 4.0 4.0 2.0 2.0 2.0 4.0 3.0 1.0 2.0 1.0 1.0 4.0 1.0 2.0  
184 10.0 4.0 1.0 5.0 4.0 5.0 4.0 2.0 5.0 1.0 4.0 3.0 4.0 3.0 3.0 1.0 1.0 4.0 5.0 2.0 3.0 3.0 2.0 1.0 4.0 3.0 4.0 5.0 3.0 4.0 4.0 2.0 1.0 5.0 1.0 3.0 3.0 1.0 3.0 1.0 4.0 2.0 1.0 1.0 5.0 5.0 5.0 3.0 1.0 3.0 2.0 4.0 1.0 5.0 4.0 3.0 3.0 5.0 4.0 1.0 2.0 2.0 2.0 4.0 2.0 1.0 5.0 2.0 4.0 5.0 2.0 1.0 5.0 1.0 4.0 5.0 1.0 3.0 4.0 4.0 3.0 5.0 3.0 4.0 5.0 3.0 5.0 4.0 5.0 2.0 4.0 5.0 1.0 5.0 3.0 4.0 4.0 4.0 5.0 4.0 2.0  
35 13.0 2.0 1.0 2.0 3.0 2.0 1.0 1.0 3.0 4.0 3.0 3.0 1.0 2.0 3.0 3.0 4.0 2.0 1.0 3.0 5.0 4.0 3.0 5.0 4.0 4.0 4.0 5.0 5.0 5.0 1.0 3.0 1.0 1.0 4.0 5.0 1.0 4.0 1.0 4.0 1.0 1.0 1.0 5.0 2.0 1.0 3.0 4.0 5.0 1.0 4.0 4.0 3.0 3.0 1.0 5.0 2.0 1.0 3.0 1.0 3.0 5.0 2.0 5.0 1.0 1.0 4.0 5.0 5.0 3.0 2.0 1.0 4.0 4.0 1.0 1.0 3.0 5.0 3.0 1.0 3.0 1.0 1.0 2.0 5.0 3.0 1.0 5.0 2.0 3.0 5.0 3.0 2.0 3.0 2.0 5.0 5.0 3.0 4.0 3.0 1.0  
161 13.0 2.0 1.0 5.0 5.0 1.0 2.0 3.0 4.0 2.0 1.0 4.0 5.0 1.0 2.0 2.0 4.0 4.0 3.0 4.0 5.0 4.0 1.0 5.0 1.0 1.0 5.0 1.0 4.0 3.0 3.0 5.0 2.0 2.0 1.0 4.0 1.0 4.0 3.0 4.0 5.0 5.0 4.0 1.0 5.0 3.0 3.0 1.0 5.0 3.0 5.0 1.0 3.0 4.0 3.0 1.0 5.0 5.0 2.0 1.0 2.0 2.0 2.0 3.0 3.0 2.0 1.0 1.0 5.0 5.0 3.0 2.0 3.0 4.0 1.0 5.0 5.0 5.0 1.0 4.0 3.0 3.0 5.0 2.0 5.0 2.0 4.0 1.0 5.0 3.0 3.0 3.0 1.0 3.0 3.0 4.0 2.0 2.0 1.0 4.0 1.0  
146 11.0 4.0 1.0 5.0 2.0 5.0 4.0 2.0 2.0 2.0 5.0 5.0 5.0 3.0 4.0 2.0 1.0 4.0 5.0 5.0 5.0 4.0 5.0 5.0 4.0 3.0 5.0 1.0 2.0 1.0 2.0 2.0 3.0 1.0 4.0 5.0 2.0 5.0 5.0 2.0 5.0 4.0 5.0 3.0 5.0 4.0 3.0 3.0 1.0 2.0 3.0 2.0 5.0 1.0 5.0 2.0 1.0 4.0 2.0 3.0 1.0 5.0 1.0 4.0 1.0 3.0 5.0 3.0 5.0 3.0 1.0 4.0 2.0 3.0 5.0 4.0 2.0 1.0 5.0 2.0 4.0 5.0 2.0 2.0 2.0 3.0 1.0 3.0 4.0 1.0 4.0 3.0 1.0 5.0 2.0 5.0 3.0 4.0 3.0 4.0 2.0  
153 12.0 1.0 5.0 2.0 1.0 5.0 3.0 4.0 1.0 5.0 3.0 3.0 5.0 1.0 1.0 2.0 1.0 5.0 3.0 2.0 2.0 3.0 3.0 3.0 3.0 2.0 1.0 4.0 4.0 3.0 2.0 4.0 1.0 2.0 2.0 2.0 3.0 1.0 2.0 4.0 4.0 5.0 4.0 5.0 5.0 1.0 1.0 4.0 2.0 2.0 5.0 3.0 2.0 5.0 4.0 4.0 5.0 2.0 2.0 5.0 5.0 2.0 3.0 2.0 1.0 3.0 5.0 5.0 1.0 3.0 5.0 4.0 3.0 3.0 3.0 3.0 3.0 5.0 3.0 4.0 1.0 5.0 4.0 1.0 2.0 5.0 2.0 5.0 1.0 3.0 2.0 1.0 5.0 4.0 3.0 2.0 2.0 2.0 4.0 4.0 3.0  
136 9.0 3.0 5.0 3.0 5.0 1.0 4.0 2.0 4.0 4.0 2.0 4.0 1.0 3.0 5.0 2.0 4.0 2.0 5.0 4.0 4.0 5.0 1.0 1.0 3.0 5.0 5.0 5.0 2.0 4.0 5.0 3.0 2.0 2.0 2.0 5.0 4.0 4.0 1.0 4.0 2.0 1.0 4.0 3.0 4.0 2.0 4.0 2.0 1.0 3.0 5.0 4.0 3.0 4.0 1.0 3.0 4.0 4.0 5.0 4.0 2.0 2.0 3.0 1.0 4.0 4.0 3.0 4.0 4.0 1.0 2.0 2.0 1.0 5.0 3.0 5.0 2.0 5.0 1.0 3.0 3.0 5.0 3.0 3.0 3.0 2.0 2.0 1.0 5.0 3.0 5.0 2.0 1.0 1.0 4.0 2.0 2.0 2.0 3.0 2.0 2.0  
77 9.0 4.0 1.0 5.0 3.0 3.0 1.0 4.0 2.0 3.0 3.0 1.0 5.0 4.0 5.0 2.0 2.0 3.0 3.0 5.0 5.0 3.0 5.0 2.0 2.0 5.0 4.0 3.0 3.0 1.0 2.0 2.0 1.0 5.0 2.0 3.0 5.0 3.0 4.0 2.0 4.0 5.0 5.0 3.0 5.0 3.0 1.0 5.0 5.0 4.0 5.0 4.0 1.0 5.0 2.0 3.0 4.0 5.0 5.0 3.0 5.0 1.0 3.0 4.0 3.0 2.0 5.0 1.0 5.0 5.0 3.0 3.0 3.0 1.0 3.0 4.0 3.0 5.0 4.0 5.0 2.0 3.0 3.0 2.0 1.0 3.0 2.0 5.0 3.0 3.0 1.0 1.0 1.0 4.0 3.0 5.0 2.0 4.0 3.0 5.0 4.0  
18 6.0 3.0 4.0 4.0 3.0 5.0 3.0 5.0 4.0 3.0 1.0 3.0 4.0 4.0 3.0 5.0 1.0 5.0 1.0 3.0 4.0 3.0 2.0 5.0 4.0 1.0 4.0 4.0 5.0 1.0 1.0 1.0 4.0 5.0 1.0 2.0 2.0 2.0 5.0 3.0 2.0 4.0 4.0 2.0 4.0 1.0 2.0 4.0 3.0 5.0 1.0 2.0 5.0 4.0 3.0 5.0 1.0 1.0 4.0 2.0 4.0 1.0 2.0 3.0 5.0 4.0 2.0 3.0 1.0 3.0 3.0 1.0 5.0 5.0 5.0 2.0 2.0 1.0 3.0 4.0 4.0 1.0 3.0 1.0 4.0 4.0 5.0 4.0 2.0 5.0 3.0 3.0 1.0 4.0 2.0 5.0 4.0 4.0 2.0 2.0 5.0  
139 8.0 2.0 2.0 2.0 3.0 5.0 2.0 5.0 3.0 2.0 4.0 1.0 5.0 2.0 2.0 2.0 4.0 5.0 2.0 2.0 5.0 5.0 1.0 5.0 2.0 1.0 1.0 2.0 3.0 5.0 3.0 4.0 4.0 5.0 1.0 1.0 2.0 3.0 5.0 3.0 4.0 4.0 1.0 4.0 5.0 3.0 2.0 3.0 1.0 3.0 5.0 3.0 5.0 1.0 3.0 5.0 2.0 5.0 2.0 4.0 2.0 1.0 5.0 3.0 1.0 5.0 5.0 5.0 1.0 5.0 2.0 3.0 1.0 1.0 2.0 3.0 2.0 2.0 4.0 4.0 5.0 1.0 5.0 5.0 1.0 3.0 1.0 1.0 4.0 5.0 1.0 5.0 2.0 5.0 3.0 2.0 3.0 4.0 2.0 3.0 1.0  
88 7.0 2.0 4.0 2.0 4.0 2.0 5.0 3.0 1.0 2.0 5.0 5.0 2.0 5.0 5.0 2.0 2.0 3.0 5.0 2.0 2.0 2.0 5.0 2.0 1.0 3.0 2.0 1.0 3.0 5.0 4.0 4.0 1.0 4.0 4.0 5.0 1.0 5.0 1.0 3.0 4.0 1.0 2.0 2.0 2.0 5.0 1.0 4.0 4.0 5.0 3.0 3.0 5.0 4.0 5.0 1.0 5.0 1.0 5.0 5.0 5.0 1.0 2.0 3.0 1.0 1.0 4.0 1.0 1.0 5.0 2.0 3.0 4.0 5.0 3.0 2.0 5.0 4.0 3.0 4.0 1.0 4.0 4.0 3.0 2.0 1.0 5.0 5.0 4.0 1.0 4.0 4.0 2.0 1.0 1.0 1.0 3.0 5.0 3.0 3.0 3.0  
90 6.0 2.0 3.0 2.0 4.0 4.0 5.0 1.0 3.0 2.0 3.0 1.0 5.0 5.0 4.0 5.0 3.0 2.0 5.0 3.0 5.0 2.0 5.0 2.0 4.0 3.0 1.0 2.0 2.0 1.0 2.0 1.0 3.0 4.0 4.0 5.0 1.0 5.0 2.0 3.0 2.0 2.0 4.0 5.0 5.0 3.0 3.0 5.0 2.0 2.0 1.0 5.0 3.0 3.0 4.0 2.0 1.0 3.0 4.0 5.0 3.0 1.0 1.0 5.0 3.0 1.0 4.0 1.0 4.0 1.0 1.0 3.0 1.0 3.0 2.0 5.0 1.0 5.0 5.0 3.0 3.0 2.0 4.0 3.0 5.0 2.0 4.0 1.0 4.0 3.0 4.0 2.0 4.0 5.0 5.0 1.0 5.0 3.0 1.0 4.0 1.0  
107 15.0 3.0 3.0 3.0 3.0 4.0 5.0 5.0 3.0 1.0 1.0 3.0 3.0 1.0 2.0 4.0 4.0 3.0 4.0 3.0 1.0 5.0 3.0 4.0 5.0 2.0 4.0 1.0 3.0 5.0 4.0 5.0 5.0 5.0 2.0 2.0 3.0 4.0 2.0 4.0 1.0 5.0 4.0 1.0 3.0 4.0 2.0 2.0 3.0 2.0 1.0 5.0 2.0 5.0 1.0 5.0 1.0 3.0 2.0 2.0 3.0 2.0 2.0 2.0 3.0 1.0 2.0 3.0 2.0 2.0 4.0 3.0 4.0 3.0 5.0 5.0 5.0 2.0 1.0 4.0 2.0 4.0 4.0 1.0 5.0 5.0 1.0 4.0 4.0 5.0 5.0 5.0 2.0 4.0 4.0 4.0 3.0 3.0 2.0 2.0 1.0  
111 10.0 1.0 3.0 1.0 4.0 3.0 2.0 1.0 1.0 5.0 3.0 5.0 5.0 5.0 5.0 2.0 5.0 4.0 1.0 1.0 4.0 1.0 4.0 1.0 1.0 1.0 1.0 5.0 1.0 5.0 1.0 2.0 3.0 3.0 1.0 4.0 1.0 1.0 5.0 3.0 3.0 4.0 4.0 5.0 1.0 5.0 5.0 3.0 5.0 3.0 4.0 1.0 5.0 3.0 3.0 4.0 3.0 2.0 2.0 2.0 3.0 4.0 4.0 4.0 3.0 3.0 2.0 1.0 5.0 5.0 1.0 3.0 3.0 2.0 2.0 1.0 5.0 2.0 3.0 4.0 1.0 4.0 4.0 4.0 1.0 1.0 5.0 2.0 4.0 1.0 4.0 1.0 2.0 2.0 5.0 1.0 1.0 4.0 3.0 4.0 2.0  
41 13.0 4.0 1.0 2.0 3.0 1.0 2.0 3.0 4.0 5.0 5.0 3.0 5.0 4.0 1.0 5.0 4.0 1.0 4.0 4.0 3.0 5.0 3.0 3.0 5.0 4.0 3.0 1.0 4.0 5.0 5.0 1.0 1.0 3.0 5.0 2.0 2.0 2.0 3.0 5.0 4.0 1.0 1.0 3.0 4.0 5.0 1.0 1.0 1.0 4.0 5.0 4.0 1.0 4.0 5.0 2.0 2.0 1.0 1.0 4.0 3.0 4.0 2.0 3.0 1.0 4.0 3.0 3.0 5.0 4.0 2.0 3.0 3.0 3.0 3.0 5.0 1.0 1.0 5.0 5.0 5.0 2.0 3.0 2.0 4.0 5.0 3.0 3.0 5.0 3.0 1.0 1.0 2.0 3.0 2.0 5.0 2.0 3.0 2.0 2.0 3.0  
122 8.0 1.0 5.0 5.0 1.0 1.0 2.0 4.0 1.0 1.0 1.0 3.0 5.0 2.0 1.0 5.0 1.0 1.0 2.0 2.0 3.0 2.0 3.0 4.0 2.0 3.0 5.0 2.0 1.0 3.0 2.0 4.0 3.0 4.0 4.0 4.0 5.0 2.0 1.0 3.0 5.0 3.0 1.0 1.0 5.0 5.0 4.0 3.0 1.0 2.0 5.0 3.0 4.0 1.0 3.0 1.0 4.0 2.0 5.0 1.0 2.0 3.0 3.0 2.0 2.0 4.0 2.0 5.0 1.0 3.0 3.0 4.0 3.0 3.0 4.0 2.0 3.0 4.0 1.0 5.0 3.0 3.0 2.0 1.0 5.0 4.0 5.0 2.0 2.0 5.0 5.0 3.0 1.0 5.0 4.0 2.0 2.0 5.0 2.0 1.0 4.0  
105 10.0 3.0 1.0 3.0 5.0 1.0 3.0 2.0 2.0 2.0 1.0 4.0 3.0 2.0 4.0 1.0 4.0 1.0 3.0 3.0 5.0 3.0 5.0 2.0 2.0 3.0 5.0 2.0 5.0 4.0 5.0 1.0 5.0 3.0 4.0 3.0 2.0 5.0 3.0 3.0 3.0 1.0 4.0 4.0 5.0 2.0 5.0 5.0 4.0 1.0 3.0 3.0 4.0 1.0 1.0 4.0 1.0 5.0 5.0 1.0 3.0 4.0 2.0 2.0 2.0 3.0 5.0 5.0 4.0 4.0 1.0 3.0 5.0 1.0 5.0 2.0 4.0 1.0 4.0 1.0 1.0 4.0 4.0 5.0 4.0 5.0 2.0 1.0 4.0 4.0 5.0 1.0 3.0 3.0 2.0 4.0 3.0 1.0 4.0 4.0 4.0  
57 12.0 2.0 5.0 5.0 3.0 1.0 1.0 4.0 5.0 4.0 2.0 5.0 2.0 5.0 3.0 3.0 4.0 3.0 3.0 5.0 2.0 3.0 3.0 2.0 3.0 4.0 3.0 1.0 1.0 2.0 4.0 3.0 2.0 2.0 4.0 5.0 2.0 5.0 5.0 3.0 2.0 3.0 4.0 2.0 4.0 5.0 5.0 3.0 4.0 5.0 5.0 4.0 5.0 4.0 5.0 2.0 5.0 4.0 3.0 3.0 2.0 3.0 1.0 5.0 1.0 4.0 2.0 1.0 1.0 2.0 4.0 5.0 3.0 4.0 4.0 5.0 4.0 3.0 3.0 5.0 2.0 4.0 2.0 4.0 5.0 3.0 2.0 3.0 1.0 3.0 5.0 5.0 5.0 1.0 1.0 5.0 4.0 3.0 4.0 3.0 2.0  
142 9.0 4.0 2.0 3.0 4.0 5.0 1.0 5.0 5.0 3.0 2.0 2.0 1.0 4.0 4.0 3.0 5.0 4.0 2.0 3.0 1.0 3.0 2.0 4.0 5.0 3.0 2.0 4.0 3.0 2.0 4.0 2.0 1.0 2.0 4.0 2.0 2.0 5.0 2.0 2.0 5.0 4.0 5.0 2.0 1.0 4.0 1.0 2.0 2.0 3.0 1.0 2.0 2.0 5.0 2.0 3.0 1.0 4.0 1.0 4.0 3.0 4.0 2.0 2.0 4.0 5.0 4.0 3.0 5.0 2.0 3.0 5.0 2.0 5.0 4.0 5.0 4.0 1.0 4.0 1.0 1.0 4.0 4.0 3.0 2.0 3.0 1.0 1.0 3.0 4.0 2.0 3.0 3.0 1.0 2.0 5.0 2.0 2.0 4.0 5.0 4.0  
117 7.0 1.0 5.0 1.0 4.0 5.0 4.0 3.0 5.0 4.0 3.0 2.0 3.0 2.0 5.0 1.0 2.0 5.0 3.0 2.0 3.0 5.0 4.0 4.0 4.0 1.0 2.0 5.0 5.0 5.0 5.0 5.0 5.0 2.0 1.0 4.0 3.0 5.0 4.0 3.0 5.0 4.0 1.0 2.0 1.0 1.0 5.0 1.0 1.0 5.0 3.0 1.0 4.0 4.0 4.0 2.0 1.0 5.0 5.0 4.0 1.0 1.0 1.0 2.0 1.0 4.0 3.0 3.0 5.0 3.0 2.0 2.0 1.0 4.0 2.0 3.0 2.0 3.0 4.0 4.0 3.0 5.0 3.0 3.0 5.0 3.0 1.0 2.0 1.0 1.0 2.0 1.0 1.0 5.0 1.0 3.0 3.0 2.0 3.0 1.0 5.0  
129 6.0 4.0 3.0 1.0 2.0 5.0 2.0 4.0 3.0 3.0 1.0 3.0 4.0 1.0 2.0 3.0 4.0 5.0 1.0 5.0 3.0 5.0 3.0 2.0 2.0 1.0 4.0 2.0 1.0 3.0 1.0 4.0 2.0 1.0 1.0 3.0 2.0 2.0 2.0 2.0 2.0 1.0 2.0 5.0 4.0 5.0 1.0 1.0 3.0 2.0 1.0 5.0 2.0 3.0 3.0 3.0 2.0 5.0 4.0 4.0 2.0 1.0 4.0 3.0 3.0 2.0 1.0 1.0 5.0 5.0 4.0 5.0 5.0 2.0 3.0 3.0 5.0 2.0 4.0 2.0 5.0 4.0 2.0 4.0 3.0 3.0 2.0 3.0 4.0 4.0 2.0 5.0 1.0 5.0 5.0 2.0 2.0 4.0 4.0 3.0 4.0  
32 8.0 4.0 5.0 1.0 4.0 3.0 2.0 2.0 5.0 5.0 3.0 2.0 5.0 2.0 4.0 5.0 5.0 1.0 3.0 5.0 2.0 5.0 4.0 5.0 1.0 2.0 2.0 1.0 5.0 3.0 5.0 4.0 1.0 4.0 1.0 5.0 1.0 2.0 5.0 4.0 2.0 1.0 5.0 4.0 1.0 4.0 2.0 3.0 5.0 1.0 3.0 1.0 2.0 4.0 3.0 4.0 4.0 5.0 4.0 5.0 4.0 3.0 1.0 1.0 1.0 5.0 1.0 4.0 1.0 2.0 1.0 2.0 5.0 5.0 3.0 4.0 3.0 5.0 4.0 1.0 3.0 3.0 2.0 2.0 4.0 5.0 4.0 1.0 1.0 2.0 1.0 5.0 4.0 5.0 5.0 4.0 5.0 4.0 4.0 2.0 1.0  
44 8.0 3.0 4.0 5.0 1.0 3.0 3.0 3.0 5.0 4.0 1.0 1.0 2.0 2.0 1.0 3.0 4.0 2.0 3.0 3.0 1.0 4.0 4.0 4.0 2.0 5.0 3.0 2.0 1.0 4.0 5.0 1.0 3.0 4.0 2.0 5.0 5.0 2.0 5.0 2.0 5.0 1.0 2.0 4.0 4.0 3.0 5.0 2.0 1.0 3.0 5.0 4.0 4.0 4.0 2.0 2.0 2.0 4.0 2.0 5.0 1.0 5.0 1.0 5.0 3.0 1.0 2.0 3.0 4.0 4.0 1.0 2.0 1.0 4.0 3.0 4.0 1.0 1.0 5.0 2.0 2.0 1.0 5.0 4.0 2.0 1.0 2.0 4.0 1.0 3.0 2.0 1.0 2.0 3.0 5.0 2.0 2.0 1.0 1.0 4.0 4.0  
144 6.0 5.0 1.0 3.0 3.0 2.0 3.0 2.0 4.0 2.0 4.0 5.0 5.0 3.0 3.0 2.0 4.0 5.0 4.0 2.0 5.0 3.0 1.0 4.0 3.0 1.0 5.0 2.0 5.0 5.0 2.0 2.0 1.0 3.0 1.0 4.0 5.0 1.0 3.0 2.0 5.0 5.0 4.0 3.0 2.0 2.0 5.0 1.0 2.0 4.0 1.0 2.0 4.0 5.0 1.0 3.0 2.0 3.0 3.0 2.0 4.0 4.0 2.0 3.0 2.0 4.0 4.0 4.0 1.0 1.0 4.0 2.0 1.0 2.0 2.0 2.0 3.0 2.0 1.0 5.0 5.0 3.0 4.0 3.0 5.0 4.0 5.0 3.0 3.0 2.0 4.0 2.0 3.0 5.0 3.0 4.0 3.0 5.0 5.0 1.0 3.0  
10 14.0 5.0 5.0 3.0 4.0 3.0 5.0 5.0 4.0 2.0 3.0 5.0 2.0 3.0 1.0 2.0 3.0 3.0 3.0 2.0 5.0 5.0 2.0 3.0 4.0 2.0 4.0 4.0 4.0 5.0 2.0 4.0 1.0 1.0 2.0 3.0 1.0 3.0 3.0 4.0 3.0 2.0 2.0 3.0 3.0 5.0 3.0 5.0 1.0 5.0 5.0 4.0 3.0 1.0 3.0 4.0 2.0 3.0 3.0 2.0 2.0 3.0 3.0 4.0 3.0 5.0 3.0 4.0 3.0 2.0 5.0 4.0 5.0 3.0 1.0 3.0 2.0 3.0 5.0 1.0 4.0 5.0 5.0 5.0 5.0 2.0 4.0 1.0 3.0 1.0 5.0 4.0 4.0 3.0 3.0 2.0 5.0 1.0 3.0 2.0 5.0  
113 12.0 3.0 4.0 4.0 3.0 1.0 4.0 4.0 1.0 4.0 1.0 4.0 5.0 3.0 3.0 1.0 3.0 1.0 4.0 5.0 1.0 5.0 3.0 1.0 4.0 2.0 1.0 2.0 1.0 5.0 5.0 1.0 1.0 2.0 3.0 4.0 2.0 2.0 1.0 4.0 4.0 1.0 3.0 2.0 2.0 1.0 1.0 2.0 5.0 3.0 4.0 4.0 1.0 1.0 2.0 1.0 3.0 1.0 5.0 5.0 1.0 5.0 2.0 3.0 4.0 5.0 4.0 1.0 5.0 3.0 2.0 1.0 5.0 2.0 5.0 4.0 2.0 3.0 5.0 3.0 2.0 5.0 4.0 1.0 3.0 5.0 5.0 4.0 4.0 4.0 2.0 2.0 4.0 3.0 5.0 4.0 5.0 3.0 2.0 4.0 4.0  
68 12.0 2.0 4.0 4.0 3.0 1.0 4.0 4.0 1.0 4.0 3.0 1.0 5.0 2.0 4.0 2.0 4.0 3.0 3.0 5.0 5.0 4.0 1.0 2.0 2.0 2.0 3.0 2.0 5.0 3.0 5.0 5.0 4.0 2.0 3.0 5.0 4.0 4.0 1.0 4.0 2.0 3.0 3.0 4.0 3.0 4.0 5.0 2.0 1.0 1.0 3.0 4.0 1.0 5.0 1.0 3.0 4.0 5.0 2.0 2.0 1.0 2.0 3.0 3.0 3.0 2.0 4.0 3.0 3.0 1.0 1.0 4.0 2.0 1.0 3.0 4.0 4.0 4.0 1.0 5.0 4.0 3.0 2.0 3.0 2.0 5.0 2.0 1.0 3.0 2.0 3.0 1.0 1.0 2.0 3.0 1.0 4.0 2.0 4.0 5.0 3.0  
20 14.0 4.0 3.0 3.0 3.0 5.0 3.0 5.0 1.0 4.0 3.0 3.0 1.0 4.0 2.0 5.0 5.0 2.0 5.0 4.0 3.0 1.0 4.0 4.0 5.0 3.0 3.0 5.0 3.0 2.0 3.0 3.0 2.0 5.0 1.0 4.0 2.0 3.0 1.0 4.0 1.0 4.0 5.0 1.0 3.0 3.0 1.0 1.0 3.0 5.0 3.0 2.0 2.0 4.0 1.0 3.0 1.0 3.0 1.0 4.0 4.0 1.0 2.0 3.0 3.0 5.0 2.0 3.0 3.0 2.0 4.0 1.0 2.0 2.0 2.0 3.0 2.0 4.0 3.0 1.0 4.0 1.0 1.0 1.0 5.0 2.0 1.0 4.0 4.0 5.0 4.0 5.0 1.0 2.0 2.0 4.0 1.0 4.0 4.0 2.0 3.0  
39 7.0 2.0 5.0 4.0 3.0 2.0 5.0 2.0 3.0 4.0 1.0 2.0 4.0 3.0 1.0 4.0 3.0 3.0 1.0 2.0 3.0 1.0 3.0 2.0 1.0 2.0 5.0 3.0 5.0 3.0 2.0 5.0 2.0 2.0 2.0 2.0 3.0 4.0 1.0 2.0 5.0 3.0 2.0 4.0 1.0 2.0 4.0 5.0 4.0 5.0 4.0 1.0 2.0 3.0 3.0 5.0 2.0 3.0 4.0 2.0 5.0 4.0 1.0 5.0 2.0 5.0 1.0 3.0 1.0 2.0 1.0 3.0 3.0 5.0 1.0 5.0 3.0 3.0 1.0 4.0 5.0 2.0 4.0 5.0 5.0 5.0 2.0 5.0 3.0 3.0 4.0 5.0 3.0 4.0 2.0 4.0 3.0 3.0 1.0 2.0 4.0  
197 8.0 4.0 3.0 5.0 4.0 1.0 4.0 2.0 3.0 5.0 3.0 2.0 2.0 2.0 3.0 2.0 4.0 1.0 1.0 3.0 4.0 2.0 3.0 1.0 4.0 5.0 3.0 1.0 1.0 5.0 2.0 1.0 5.0 2.0 5.0 2.0 3.0 4.0 1.0 2.0 4.0 4.0 4.0 3.0 5.0 3.0 3.0 5.0 5.0 4.0 4.0 5.0 5.0 3.0 1.0 4.0 1.0 5.0 1.0 4.0 2.0 3.0 1.0 1.0 2.0 4.0 5.0 5.0 4.0 1.0 3.0 5.0 4.0 4.0 1.0 4.0 3.0 4.0 5.0 5.0 5.0 3.0 2.0 5.0 1.0 3.0 3.0 3.0 4.0 2.0 1.0 5.0 4.0 3.0 4.0 2.0 3.0 4.0 4.0 5.0 1.0  
193 7.0 5.0 2.0 2.0 5.0 1.0 4.0 2.0 5.0 5.0 4.0 5.0 2.0 5.0 4.0 2.0 5.0 5.0 4.0 2.0 4.0 3.0 1.0 2.0 1.0 1.0 5.0 1.0 5.0 4.0 3.0 5.0 2.0 3.0 4.0 1.0 2.0 5.0 5.0 3.0 5.0 2.0 4.0 3.0 1.0 5.0 5.0 4.0 4.0 3.0 1.0 3.0 3.0 2.0 4.0 2.0 4.0 1.0 3.0 2.0 5.0 4.0 4.0 1.0 5.0 3.0 2.0 4.0 1.0 5.0 1.0 1.0 3.0 1.0 5.0 4.0 5.0 5.0 1.0 4.0 1.0 5.0 5.0 1.0 2.0 5.0 2.0 4.0 4.0 5.0 1.0 4.0 5.0 3.0 1.0 3.0 4.0 4.0 2.0 1.0 1.0  
121 12.0 2.0 3.0 3.0 3.0 2.0 5.0 3.0 3.0 3.0 5.0 5.0 5.0 2.0 4.0 4.0 5.0 1.0 4.0 5.0 3.0 2.0 1.0 4.0 3.0 4.0 3.0 2.0 2.0 4.0 1.0 2.0 1.0 5.0 3.0 3.0 1.0 5.0 5.0 2.0 1.0 1.0 3.0 5.0 4.0 1.0 1.0 2.0 4.0 2.0 3.0 5.0 5.0 4.0 1.0 1.0 2.0 3.0 4.0 3.0 5.0 1.0 3.0 1.0 2.0 1.0 4.0 3.0 3.0 1.0 5.0 2.0 2.0 5.0 1.0 3.0 2.0 4.0 5.0 3.0 4.0 4.0 5.0 4.0 4.0 3.0 5.0 3.0 3.0 2.0 3.0 3.0 3.0 4.0 2.0 2.0 5.0 5.0 5.0 2.0 3.0  
62 15.0 4.0 2.0 1.0 2.0 5.0 1.0 1.0 5.0 5.0 4.0 2.0 3.0 1.0 1.0 5.0 3.0 4.0 2.0 4.0 1.0 4.0 3.0 4.0 4.0 1.0 2.0 4.0 4.0 5.0 2.0 1.0 2.0 2.0 2.0 2.0 4.0 4.0 4.0 4.0 3.0 2.0 5.0 1.0 3.0 5.0 3.0 3.0 2.0 5.0 5.0 4.0 5.0 2.0 3.0 5.0 4.0 4.0 1.0 5.0 4.0 5.0 2.0 4.0 2.0 2.0 5.0 5.0 1.0 1.0 5.0 3.0 1.0 5.0 1.0 2.0 1.0 3.0 3.0 4.0 1.0 1.0 1.0 2.0 3.0 3.0 2.0 1.0 3.0 4.0 5.0 3.0 5.0 2.0 3.0 1.0 5.0 5.0 2.0 1.0 4.0  
70 11.0 3.0 5.0 5.0 1.0 4.0 3.0 1.0 5.0 4.0 2.0 1.0 2.0 4.0 3.0 3.0 3.0 5.0 4.0 4.0 1.0 2.0 5.0 3.0 3.0 3.0 2.0 1.0 1.0 4.0 3.0 3.0 1.0 1.0 5.0 1.0 1.0 4.0 3.0 2.0 2.0 1.0 4.0 2.0 4.0 5.0 5.0 3.0 3.0 2.0 4.0 4.0 3.0 1.0 5.0 3.0 1.0 1.0 5.0 4.0 2.0 3.0 2.0 2.0 2.0 2.0 3.0 1.0 2.0 2.0 4.0 5.0 4.0 5.0 2.0 5.0 2.0 2.0 1.0 3.0 5.0 3.0 2.0 5.0 1.0 1.0 4.0 3.0 1.0 5.0 3.0 1.0 2.0 3.0 4.0 5.0 3.0 2.0 5.0 1.0 3.0  
